PAYS,Code,Location,Longitude,Latitude,Date,I_131_(Bq/m3),Cs_134_(Bq/m3),Cs_137_(Bq/m3)
UK,9,HARWELL,-1.3,51.62,86/05/13,0.0032,0.00033,
UK,9,HARWELL,-1.3,51.62,86/05/14,0.0029,0.00028,
UK,9,HARWELL,-1.3,51.62,86/05/15,0.0022,0.00062,
UK,9,HARWELL,-1.3,51.62,86/05/16,0.00195,0.00061,
UK,9,HARWELL,-1.3,51.62,86/05/17,0.0026,0.00079,
UK,9,HARWELL,-1.3,51.62,86/05/18,0.00115,0.00047,
UK,9,HARWELL,-1.3,51.62,86/05/19,0.0023,0.00115,
UK,9,HARWELL,-1.3,51.62,86/05/20,0.0018,0.00115,
UK,9,HARWELL,-1.3,51.62,86/05/21,<,0.0006,
UK,9,HARWELL,-1.3,51.62,86/05/22,0.0021,0.00072,
UK,9,HARWELL,-1.3,51.62,86/05/23,0.0043,0.0019,
UK,9,HARWELL,-1.3,51.62,86/05/02,0.5,0.06,
UK,9,HARWELL,-1.3,51.62,86/05/02,3.18,0.7,
UK,9,HARWELL,-1.3,51.62,86/05/02,5.32,0.9,
UK,9,HARWELL,-1.3,51.62,86/05/02,4.2,0.71,
UK,9,HARWELL,-1.3,51.62,86/05/02,3.03,0.64,
UK,9,HARWELL,-1.3,51.62,86/05/03,0.6,0.2,
UK,9,HARWELL,-1.3,51.62,86/05/03,0.04,0,
UK,9,HARWELL,-1.3,51.62,86/05/03,0.02,0,0.006
UK,9,HARWELL,-1.3,51.62,86/05/03,0.03,0.001,
UK,9,HARWELL,-1.3,51.62,86/05/03,0.01,0,0.007
UK,9,HARWELL,-1.3,51.62,86/05/04,0.009,0,
UK,9,HARWELL,-1.3,51.62,86/05/04,0.006,0,<
UK,9,HARWELL,-1.3,51.62,86/05/05,0.01,0,
UK,9,HARWELL,-1.3,51.62,86/05/05,0.005,0,<
UK,9,HARWELL,-1.3,51.62,86/05/06,0.002,0,
UK,9,HARWELL,-1.3,51.62,86/05/07,0.006,0.0003,<
UK,9,HARWELL,-1.3,51.62,86/05/07,0.08,0.005,
UK,9,HARWELL,-1.3,51.62,86/05/07,0.04,0,<
UK,9,HARWELL,-1.3,51.62,86/05/07,0.02,0,
UK,9,HARWELL,-1.3,51.62,86/05/07,0.007,0.001,<
UK,9,HARWELL,-1.3,51.62,86/05/07,0.0091,0,
UK,9,HARWELL,-1.3,51.62,86/05/07,0.02,0,<
UK,9,HARWELL,-1.3,51.62,86/05/07,0.02,0.00092,
UK,9,HARWELL,-1.3,51.62,86/05/08,0.0054,0.0007,
UK,9,HARWELL,-1.3,51.62,86/05/08,0.0064,0,
UK,9,HARWELL,-1.3,51.62,86/05/08,0.005,0,
UK,9,HARWELL,-1.3,51.62,86/05/09,0.0057,0.001,
UK,9,HARWELL,-1.3,51.62,86/05/10,0.00033,0,
BE,10,BRUXELLES(Ixelles),4.33,50.78,86/04/30,0,N,
BE,10,BRUXELLES(Ixelles),4.33,50.78,86/05/02,1.33,0.39,
BE,10,BRUXELLES(Ixelles),4.33,50.78,86/05/02,10.25,2.45,
BE,10,BRUXELLES(Ixelles),4.33,50.78,86/05/02,9.02,2.23,
BE,10,BRUXELLES(Ixelles),4.33,50.78,86/05/02,7.56,1.85,
BE,10,BRUXELLES(Ixelles),4.33,50.78,86/05/02,4.12,1.17,
BE,10,BRUXELLES(Ixelles),4.33,50.78,86/05/02,1.61,0.28,
BE,10,BRUXELLES(Ixelles),4.33,50.78,86/05/02,1.43,0.17,
BE,10,BRUXELLES(Ixelles),4.33,50.78,86/05/02,1.82,0.41,
BE,10,BRUXELLES(Ixelles),4.33,50.78,86/05/03,1.58,0.37,
BE,10,BRUXELLES(Ixelles),4.33,50.78,86/05/03,2.32,0.16,
BE,10,BRUXELLES(Ixelles),4.33,50.78,86/05/03,2.45,0.22,0.005
BE,10,BRUXELLES(Ixelles),4.33,50.78,86/05/03,2.12,0.18,
BE,10,BRUXELLES(Ixelles),4.33,50.78,86/05/03,1.01,0.09,0.002
BE,10,BRUXELLES(Ixelles),4.33,50.78,86/05/03,1.84,0.09,
BE,10,BRUXELLES(Ixelles),4.33,50.78,86/05/03,1.68,0.1,0.003
BE,10,BRUXELLES(Ixelles),4.33,50.78,86/05/03,1.7,0.08,
BE,10,BRUXELLES(Ixelles),4.33,50.78,86/05/03,1.75,0.12,0
BE,10,BRUXELLES(Ixelles),4.33,50.78,86/05/04,0.19,0.03,
BE,10,BRUXELLES(Ixelles),4.33,50.78,86/05/04,0.0187,<,N
BE,10,BRUXELLES(Ixelles),4.33,50.78,86/05/05,0.1274,0.0125,
BE,10,BRUXELLES(Ixelles),4.33,50.78,86/05/05,0.1546,0.0404,
BE,10,BRUXELLES(Ixelles),4.33,50.78,86/05/06,0.0209,0,
BE,10,BRUXELLES(Ixelles),4.33,50.78,86/05/06,0.0745,0,N
BE,10,BRUXELLES(Ixelles),4.33,50.78,86/05/07,0.085,0,
BE,10,BRUXELLES(Ixelles),4.33,50.78,86/05/07,0.0148,0.0025,N
BE,10,BRUXELLES(Ixelles),4.33,50.78,86/05/08,0.0117,0.0021,
BE,10,BRUXELLES(Ixelles),4.33,50.78,86/05/09,0.0079,0,N
BE,10,BRUXELLES(Ixelles),4.33,50.78,86/05/10,0.0036,0,
BE,10,BRUXELLES(Ixelles),4.33,50.78,86/05/11,0.0017,0,0.001
BE,10,BRUXELLES(Ixelles),4.33,50.78,86/05/12,0.0093,0,
BE,10,BRUXELLES(Ixelles),4.33,50.78,86/05/13,0.0033,0.00047,<
BE,10,BRUXELLES(Ixelles),4.33,50.78,86/05/14,0.0055,0.0004,
BE,10,BRUXELLES(Ixelles),4.33,50.78,86/05/15,0.0046,0.0004,0.0005
BE,10,BRUXELLES(Ixelles),4.33,50.78,86/05/16,0.0028,0.0007,
BE,10,BRUXELLES(Ixelles),4.33,50.78,86/05/17,0.004,0.0012,
BE,10,BRUXELLES(Ixelles),4.33,50.78,86/05/31,0,N,
BE,10,MOL,5.12,51.18,86/04/28,0,0,0.000031
BE,10,MOL,5.12,51.18,86/04/30,0,N,0
BE,10,MOL,5.12,51.18,86/05/01,<,0.0001,<
BE,10,MOL,5.12,51.18,86/05/02,1.68,0.41,0.97
BE,10,MOL,5.12,51.18,86/05/02,7.8,1.91,3.6
BE,10,MOL,5.12,51.18,86/05/02,3.5,0.98,1.88
BE,10,MOL,5.12,51.18,86/05/03,1.98,0.64,1.28
BE,10,MOL,5.12,51.18,86/05/04,0.81,0.156,0.33
BE,10,MOL,5.12,51.18,86/05/05,0.1,0.017,0.033
BE,10,MOL,5.12,51.18,86/05/05,0.92,0.23,0.48
BE,10,MOL,5.12,51.18,86/05/06,0.09,0.025,0.054
BE,10,MOL,5.12,51.18,86/05/07,0.051,0.012,0.026
BE,10,MOL,5.12,51.18,86/05/08,0.0116,0.00148,0.003
BE,10,MOL,5.12,51.18,86/05/09,0.0088,0.00057,0.001
BE,10,MOL,5.12,51.18,86/05/10,0.0068,0.00091,0.00175
BE,10,MOL,5.12,51.18,86/05/11,0.00194,0.00014,0.00019
BE,10,MOL,5.12,51.18,86/05/12,0.0106,0.0005,0.00083
BE,10,MOL,5.12,51.18,86/05/12,0.026,0.0058,0.0124
BE,10,MOL,5.12,51.18,86/05/13,0.0036,0.00023,0.00067
BE,10,MOL,5.12,51.18,86/05/14,0.007,0.0003,0.0006
BE,10,MOL,5.12,51.18,86/05/15,0.0056,0.0004,0.0008
BE,10,MOL,5.12,51.18,86/05/16,0.0036,0.00066,0.00126
BE,10,MOL,5.12,51.18,86/05/17,0.0056,0.00148,0.0028
BE,10,MOL,5.12,51.18,86/05/18,0.0029,0.00075,0.00144
BE,10,MOL,5.12,51.18,86/05/19,0.004,0.00108,0.0023
BE,10,MOL,5.12,51.18,86/05/19,0.0046,0.0007,0.00141
BE,10,MOL,5.12,51.18,86/05/20,0.0035,0.0015,0.0031
BE,10,MOL,5.12,51.18,86/05/21,0.00189,0.00062,0.00128
BE,10,MOL,5.12,51.18,86/05/22,0.003,0.00091,0.00179
BE,10,MOL,5.12,51.18,86/05/23,0.0043,0.0013,0.0029
BE,10,MOL,5.12,51.18,86/05/24,0.0031,0.00129,0.0025
BE,10,MOL,5.12,51.18,86/05/25,0.00184,0.00071,0.00146
BE,10,MOL,5.12,51.18,86/05/26,0.00159,0.00084,0.00167
BE,10,MOL,5.12,51.18,86/05/26,0.0028,0.00102,0.0021
BE,10,MOL,5.12,51.18,86/05/31,0,N,0
ES,11,TARRAGONA,-0.4,39.48,86/05/01,0,0,0.0032
ES,11,TARRAGONA,-0.4,39.48,86/05/02,0,<,0.0074
ES,11,TARRAGONA,-0.4,39.48,86/05/03,0,0.032,0
ES,11,TARRAGONA,-0.4,39.48,86/05/04,0,0.0329,0.074
ES,11,TARRAGONA,-0.4,39.48,86/05/05,0,0.0481,0.093
ES,11,TARRAGONA,-0.4,39.48,86/05/08,0,0,<
ES,11,TARRAGONA,-0.4,39.48,86/05/09,0,0.0089,0.0141
ES,11,TARRAGONA,-0.4,39.48,86/05/10,0,0,<
ES,11,TARRAGONA,-0.4,39.48,86/05/11,0,0,<
ES,11,TARRAGONA,-0.4,39.48,86/05/12,0,0,<
ES,11,TARRAGONA,-0.4,39.48,86/05/13,0,0,<
ES,11,TARRAGONA,-0.4,39.48,86/05/14,0,0,0.0052
ES,11,TARRAGONA,-0.4,39.48,86/05/15,0,0,<
ES,11,TARRAGONA,-0.4,39.48,86/05/16,0,0,<
ES,11,TARRAGONA,-0.4,39.48,86/05/17,0,0,<
ES,11,TARRAGONA,-0.4,39.48,86/05/18,0,0,<
ES,11,TARRAGONA,-0.4,39.48,86/05/19,0,0,<
ES,11,TARRAGONA,-0.4,39.48,86/05/20,0,0,<
ES,11,VALENCIA,0,0,86/05/01,0,0,0.047
ES,11,VALENCIA,0,0,86/05/02,0,0.0054,0.0351
ES,11,VALENCIA,0,0,86/05/03,0,0.041,0.0995
ES,11,VALENCIA,0,0,86/05/04,0,0,0.1082
ES,11,VALENCIA,0,0,86/05/05,0,0,<
ES,11,VALENCIA,0,0,86/05/06,0,0.0254,0.0663
ES,11,VALENCIA,0,0,86/05/07,0,0,<
ES,11,VALENCIA,0,0,86/05/08,0,0,<
ES,11,VALENCIA,0,0,86/05/09,0,0,<
ES,11,VALENCIA,0,0,86/05/10,0,0,<
ES,11,VALENCIA,0,0,86/05/12,0,0,<
ES,11,VALENCIA,0,0,86/05/13,0,0,<
ES,11,VALENCIA,0,0,86/05/14,0,0,0.0065
ES,11,VALENCIA,0,0,86/05/15,0,0,<
ES,11,VALENCIA,0,0,86/05/17,0,0,<
ES,11,VALENCIA,0,0,86/05/18,0,0,<
ES,11,VALENCIA,0,0,86/05/19,0,0,<
ES,11,VALENCIA,0,0,86/05/21,0,0,0.007
ES,11,VALENCIA,0,0,86/05/22,0,0,<
ES,11,VALENCIA,0,0,86/05/23,0,0,<
ES,11,VALENCIA,0,0,86/05/24,0,0,0.0012
ES,11,VALENCIA,0,0,86/05/25,0,0,<
ES,11,VALENCIA,0,0,86/05/26,0,0,<
ES,11,VALENCIA,0,0,86/05/28,0,0,<
ES,11,VALENCIA,0,0,86/05/29,0,0,<
ES,11,VALENCIA,0,0,86/05/30,0,0,0.0084
CH,13,FRIBOURG,7.12,46.49,86/04/30,0.041,0.008,0.0089
CH,13,FRIBOURG,7.12,46.49,86/04/30,0.777,0.37,0.777
CH,13,FRIBOURG,7.12,46.49,86/05/01,3.33,0.444,0.962
CH,13,FRIBOURG,7.12,46.49,86/05/01,4.255,0.592,1.184
CH,13,FRIBOURG,7.12,46.49,86/05/02,2.775,0.536,1.147
CH,13,FRIBOURG,7.12,46.49,86/05/02,1.85,0.296,0.629
CH,13,FRIBOURG,7.12,46.49,86/05/03,1.147,0.222,0.407
CH,13,FRIBOURG,7.12,46.49,86/05/03,1,0.185,0.36
CH,13,FRIBOURG,7.12,46.49,86/05/04,0.185,0.033,0.059
CH,13,FRIBOURG,7.12,46.49,86/05/04,0.37,0.074,0.148
CH,13,FRIBOURG,7.12,46.49,86/05/05,0.307,0.077,0.151
CH,13,FRIBOURG,7.12,46.49,86/05/06,0.111,0.022,0.039
CH,13,FRIBOURG,7.12,46.49,86/05/07,0.13,0.033,0.063
CH,13,FRIBOURG,7.12,46.49,86/05/08,0.022,0,0.0081
CH,13,LOCARNO Monti,8.48,46.15,86/05/01,2.294,0.407,
CH,13,LOCARNO Monti,8.48,46.15,86/05/02,2.59,1.48,
CH,13,LOCARNO Monti,8.48,46.15,86/05/03,1.184,0.37,
CH,13,LOCARNO Monti,8.48,46.15,86/05/04,0.481,0.118,
CH,13,LOCARNO Monti,8.48,46.15,86/05/05,0.0814,0.026,
CH,13,LOCARNO Monti,8.48,46.15,86/05/06,0.333,0.148,
CH,13,LOCARNO Monti,8.48,46.15,86/05/07,0.444,0.37,
CH,13,LOCARNO Monti,8.48,46.15,86/05/08,0.122,0.0444,
CH,13,SPIEZ,7.42,46.42,86/05/01,1.0397,0.1458,0.2979
CH,13,SPIEZ,7.42,46.42,86/05/01,3.4706,0.6068,1.4356
CH,13,SPIEZ,7.42,46.42,86/05/01,3.552,0.7437,1.4245
CH,13,SPIEZ,7.42,46.42,86/05/01,4.366,0.9398,1.628
CH,13,SPIEZ,7.42,46.42,86/05/02,2.6196,0.5698,1.0286
CH,13,SPIEZ,7.42,46.42,86/05/02,2.8231,0.4847,0.9583
CH,13,SPIEZ,7.42,46.42,86/05/03,2.3532,0.4033,0.8177
CH,13,SPIEZ,7.42,46.42,86/05/04,0.3848,0.104,0.2017
CH,13,SPIEZ,7.42,46.42,86/05/05,0.3563,0.1029,0.2061
CH,13,SPIEZ,7.42,46.42,86/05/06,0.5946,0.1184,0.2509
CH,13,SPIEZ,7.42,46.42,86/05/07,0.1902,0.064,0.1265
CH,13,SPIEZ,7.42,46.42,86/05/08,0.0369,0.005,0.0106
CH,13,SPIEZ,7.42,46.42,86/05/09,0.0209,0.0013,0.0025
CH,13,SPIEZ,7.42,46.42,86/05/10,0.0134,0.001,0.0018
CH,13,SPIEZ,7.42,46.42,86/05/11,0.0069,0.0002,0.0004
CH,13,SPIEZ,7.42,46.42,86/05/12,0.0034,0,0.0003
CH,13,SPIEZ,7.42,46.42,86/05/13,0.0033,0,0
CH,13,SPIEZ,7.42,46.42,86/05/14,0.0061,0.0006,0.0009
CH,13,SPIEZ,7.42,46.42,86/05/16,0.0035,0,0.0005
CH,13,SPIEZ,7.42,46.42,86/05/18,0.0016,0.0005,0.001
AU,14,BREGENZ,9.78,47.51,86/04/30,0.00851,<,0.001139
AU,14,BREGENZ,9.78,47.51,86/05/01,2.4013,0.40293,0.592
AU,14,BREGENZ,9.78,47.51,86/05/02,4.884,1.8315,3.367
AU,14,BREGENZ,9.78,47.51,86/05/03,2.9785,1.16402,2.22
AU,14,BREGENZ,9.78,47.51,86/05/04,1.1803,0.32153,0.6216
AU,14,BREGENZ,9.78,47.51,86/05/05,0.1517,0.094424,0.17464
AU,14,BREGENZ,9.78,47.51,86/05/06,0.3256,0.11396,0.2109
AU,14,BREGENZ,9.78,47.51,86/05/07,0.666,0.23199,0.4181
AU,14,BREGENZ,9.78,47.51,86/05/08,0.10286,0.027269,0.04995
AU,14,BREGENZ,9.78,47.51,86/05/09,0.02553,0.002035,0.003108
AU,14,BREGENZ,9.78,47.51,86/05/10,0.02183,0.002035,0.00333
AU,14,BREGENZ,9.78,47.51,86/05/11,0.0148,0.001261,0.002109
AU,14,BREGENZ,9.78,47.51,86/05/12,0.00925,0.000773,0.00148
AU,14,BREGENZ,9.78,47.51,86/05/13,0.00666,0.000651,0.001147
AU,14,BREGENZ,9.78,47.51,86/05/14,0.00666,0.001465,0.002405
AU,14,BREGENZ,9.78,47.51,86/05/15,0.00629,0.001058,0.001369
AU,14,GRAZ,15.36,47.08,86/04/30,25.382,2.863245,5.291
AU,14,GRAZ,15.36,47.08,86/05/01,16.058,1.914935,3.6482
AU,14,GRAZ,15.36,47.08,86/05/02,2.7343,0.50875,0.8584
AU,14,GRAZ,15.36,47.08,86/05/03,9.731,1.9129,3.5002
AU,14,INNSBRUCK,11.41,47.28,86/05/02,3.552,1.0582,1.924
AU,14,INNSBRUCK,11.41,47.28,86/05/02,4.736,1.3024,2.294
AU,14,INNSBRUCK,11.41,47.28,86/05/02,6.105,0.814,1.591
AU,14,INNSBRUCK,11.41,47.28,86/05/03,2.664,0.61864,1.184
AU,14,INNSBRUCK,11.41,47.28,86/05/03,3.589,0.70004,1.295
AU,14,INNSBRUCK,11.41,47.28,86/05/03,6.327,1.11925,2.146
AU,14,INNSBRUCK,11.41,47.28,86/05/04,1.702,0.48433,0.888
AU,14,INNSBRUCK,11.41,47.28,86/05/04,1.702,0.35816,0.6364
AU,14,INNSBRUCK,11.41,47.28,86/05/04,1.2395,0.2035,0.3515
AU,14,INNSBRUCK,11.41,47.28,86/05/05,1.147,0.34595,0.666
AU,14,INNSBRUCK,11.41,47.28,86/05/05,2.516,0.58201,1.147
AU,14,INNSBRUCK,11.41,47.28,86/05/05,1.85,0.37037,0.666
AU,14,INNSBRUCK,11.41,47.28,86/05/06,0.9176,0.3256,0.6216
AU,14,INNSBRUCK,11.41,47.28,86/05/06,1.628,0.35816,0.666
AU,14,INNSBRUCK,11.41,47.28,86/05/06,5.587,0.72039,1.258
AU,14,INNSBRUCK,11.41,47.28,86/05/07,7.252,2.3606,4.181
AU,14,INNSBRUCK,11.41,47.28,86/05/07,1.295,0.23606,0.4477
AU,14,INNSBRUCK,11.41,47.28,86/05/08,0.4514,0.15873,0.296
AU,14,INNSBRUCK,11.41,47.28,86/05/08,0.10471,0.006919,0.01036
AU,14,INNSBRUCK,11.41,47.28,86/05/08,0.074,0.002442,0.00444
AU,14,INNSBRUCK,11.41,47.28,86/05/09,0.05328,0.001628,0.00296
AU,14,INNSBRUCK,11.41,47.28,86/05/09,0.07918,<,0.004477
AU,14,INNSBRUCK,11.41,47.28,86/05/09,0.10434,0.002849,0.00444
AU,14,INNSBRUCK,11.41,47.28,86/05/10,0.05587,0.002971,0.00518
AU,14,INNSBRUCK,11.41,47.28,86/05/10,0.07955,<,0.003256
AU,14,INNSBRUCK,11.41,47.28,86/05/10,0.07067,0.001855,0.002442
AU,14,INNSBRUCK,11.41,47.28,86/05/11,0.04181,0.001884,0.00259
AU,14,INNSBRUCK,11.41,47.28,86/05/11,0.06623,<,0.002035
AU,14,INNSBRUCK,11.41,47.28,86/05/11,0.08658,0.004395,0.008769
AU,14,INNSBRUCK,11.41,47.28,86/05/12,0.027491,0.001017,0.001295
AU,14,INNSBRUCK,11.41,47.28,86/05/12,0.04884,0.004395,0.005698
AU,14,INNSBRUCK,11.41,47.28,86/05/13,0.02553,0.001424,0.002331
AU,14,INNSBRUCK,11.41,47.28,86/05/13,0.028453,0.001505,0.004218
AU,14,INNSBRUCK,11.41,47.28,86/05/13,0.036852,0.00179,0.002923
AU,14,INNSBRUCK,11.41,47.28,86/05/14,0.022274,0.002075,0.003441
AU,14,INNSBRUCK,11.41,47.28,86/05/14,0.036334,0.00293,0.004144
AU,14,INNSBRUCK,11.41,47.28,86/05/14,0.027676,0.002319,0.004255
AU,14,INNSBRUCK,11.41,47.28,86/05/15,0.011285,0.001628,0.002183
AU,14,KLAGENFURT,14.33,46.63,86/04/30,0.08103,0.010582,0.01813
AU,14,KLAGENFURT,14.33,46.63,86/04/30,4.292,0.63085,1.184
AU,14,KLAGENFURT,14.33,46.63,86/04/30,11.692,1.5466,2.886
AU,14,KLAGENFURT,14.33,46.63,86/05/01,5.1615,1.15995,2.368
AU,14,KLAGENFURT,14.33,46.63,86/05/02,4.255,1.221,2.257
AU,14,KLAGENFURT,14.33,46.63,86/05/03,2.109,0.7733,1.48
AU,14,KLAGENFURT,14.33,46.63,86/05/04,1.1618,0.5291,0.925
AU,14,KLAGENFURT,14.33,46.63,86/05/05,0.6808,0.2849,0.4773
AU,14,KLAGENFURT,14.33,46.63,86/05/05,1.0175,0.32967,0.592
AU,14,KLAGENFURT,14.33,46.63,86/05/05,1.5466,0.35002,0.629
AU,14,KLAGENFURT,14.33,46.63,86/05/06,0.5217,0.22792,0.407
AU,14,KLAGENFURT,14.33,46.63,86/05/06,0.7992,0.26455,0.4773
AU,14,KLAGENFURT,14.33,46.63,86/05/06,0.8066,0.15466,0.2738
AU,14,KLAGENFURT,14.33,46.63,86/05/07,0.23051,0.06919,0.1369
AU,14,KLAGENFURT,14.33,46.63,86/05/07,0.6771,0.17501,0.3367
AU,14,KLAGENFURT,14.33,46.63,86/05/07,1.3024,0.2442,0.481
AU,14,KLAGENFURT,14.33,46.63,86/05/08,0.3959,0.17908,0.3034
AU,14,KLAGENFURT,14.33,46.63,86/05/08,0.4551,0.22792,0.4218
AU,14,KLAGENFURT,14.33,46.63,86/05/08,0.1258,0.030932,0.05439
AU,14,KLAGENFURT,14.33,46.63,86/05/09,0.02553,0.002849,0.00518
AU,14,KLAGENFURT,14.33,46.63,86/05/09,0.05513,0.002849,0.00333
AU,14,KLAGENFURT,14.33,46.63,86/05/09,0.08103,0.003418,0.00629
AU,14,KLAGENFURT,14.33,46.63,86/05/10,0.027491,0.00175,0.0037
AU,14,KLAGENFURT,14.33,46.63,86/05/10,0.04736,0.003174,0.004736
AU,14,KLAGENFURT,14.33,46.63,86/05/10,0.04662,0.002767,0.004773
AU,14,KLAGENFURT,14.33,46.63,86/05/11,0.032597,0.00179,0.002775
AU,14,KLAGENFURT,14.33,46.63,86/05/11,0.05328,0.002319,0.003478
AU,14,KLAGENFURT,14.33,46.63,86/05/11,0.06253,0.002686,0.003626
AU,14,KLAGENFURT,14.33,46.63,86/05/12,0.030673,0.002645,0.004995
AU,14,KLAGENFURT,14.33,46.63,86/05/12,0.04181,0.002442,0.004292
AU,14,KLAGENFURT,14.33,46.63,86/05/12,0.04995,0.003744,0.005254
AU,14,KLAGENFURT,14.33,46.63,86/05/13,0.029711,0.002971,0.004107
AU,14,KLAGENFURT,14.33,46.63,86/05/13,0.03885,0.002157,0.003478
AU,14,KLAGENFURT,14.33,46.63,86/05/13,0.05106,0.003907,0.006142
AU,14,KLAGENFURT,14.33,46.63,86/05/14,0.022607,0.00293,0.005587
AU,14,KLAGENFURT,14.33,46.63,86/05/14,0.04181,0.003947,0.008029
AU,14,KLAGENFURT,14.33,46.63,86/05/14,0.030858,0.003418,0.007141
AU,14,KLAGENFURT,14.33,46.63,86/05/15,0.016095,0.002686,0.005402
AU,14,KLAGENFURT,14.33,46.63,86/05/15,0.018796,0.002767,0.005143
AU,14,KLAGENFURT,14.33,46.63,86/05/15,0.018056,0.002319,0.002146
AU,14,KLAGENFURT,14.33,46.63,86/05/16,0.009139,0.001912,0.003182
AU,14,LINZ,14.3,48.31,86/04/30,9.852796,1.853151,1.860158
AU,14,LINZ,14.3,48.31,86/04/30,6.855303,1.117017,1.641841
AU,14,LINZ,14.3,48.31,86/04/30,7.234724,1.187028,1.971812
AU,14,LINZ,14.3,48.31,86/04/30,10.773426,2.021609,2.026405
AU,14,LINZ,14.3,48.31,86/04/30,9.701829,1.733288,2.393043
AU,14,LINZ,14.3,48.31,86/04/30,11.363028,2.074672,2.73662
AU,14,LINZ,14.3,48.31,86/04/30,13.39248,2.462631,2.911603
AU,14,LINZ,14.3,48.31,86/04/30,9.623236,1.325711,1.971658
AU,14,LINZ,14.3,48.31,86/04/30,11.371501,1.420974,1.488901
AU,14,LINZ,14.3,48.31,86/04/30,11.314882,1.870807,2.395003
AU,14,LINZ,14.3,48.31,86/04/30,9.728632,1.860387,2.443256
AU,14,LINZ,14.3,48.31,86/04/30,11.199826,2.357032,3.600356
AU,14,LINZ,14.3,48.31,86/05/01,11.710206,2.738966,4.435504
AU,14,LINZ,14.3,48.31,86/05/01,9.504857,2.632619,4.285071
AU,14,LINZ,14.3,48.31,86/05/01,12.336706,3.894281,6.165024
AU,14,LINZ,14.3,48.31,86/05/01,17.476913,4.185638,6.500503
AU,14,LINZ,14.3,48.31,86/05/01,27.59828,4.381013,6.648881
AU,14,LINZ,14.3,48.31,86/05/01,16.020846,3.735198,5.452143
AU,14,LINZ,14.3,48.31,86/05/02,5.449925,1.676475,2.793201
AU,14,LINZ,14.3,48.31,86/05/02,2.127477,0.600894,0.932911
AU,14,LINZ,14.3,48.31,86/05/02,0.957039,0.159666,0.267519
AU,14,LINZ,14.3,48.31,86/05/02,2.171908,0.429893,0.757628
AU,14,LINZ,14.3,48.31,86/05/02,2.415295,0.546652,0.773646
AU,14,LINZ,14.3,48.31,86/05/03,1.682476,0.372138,0.704938
AU,14,LINZ,14.3,48.31,86/05/03,2.035357,0.556372,0.923613
AU,14,LINZ,14.3,48.31,86/05/03,2.739566,0.712059,1.208017
AU,14,LINZ,14.3,48.31,86/05/03,10.985739,2.195656,4.131412
AU,14,LINZ,14.3,48.31,86/05/03,10.192993,3.045522,5.098655
AU,14,LINZ,14.3,48.31,86/05/04,4.047097,1.681912,2.700243
AU,14,LINZ,14.3,48.31,86/05/04,1.74779,0.774607,1.324702
AU,14,LINZ,14.3,48.31,86/05/04,1.477822,0.442762,0.747176
AU,14,LINZ,14.3,48.31,86/05/04,0.970949,0.28513,0.513573
AU,14,LINZ,14.3,48.31,86/05/05,1.0445,0.497671,0.764485
AU,14,LINZ,14.3,48.31,86/05/05,0.910622,0.326865,0.423799
AU,14,LINZ,14.3,48.31,86/05/05,1.030643,0.276423,0.422709
AU,14,LINZ,14.3,48.31,86/05/05,1.25812,0.399095,0.775719
AU,14,LINZ,14.3,48.31,86/05/06,1.016698,0.504171,0.589324
AU,14,LINZ,14.3,48.31,86/05/06,0.904859,N,0
AU,14,LINZ,14.3,48.31,86/05/06,0.906648,0.235149,0.480587
AU,14,LINZ,14.3,48.31,86/05/06,0.848654,0.209331,0.385037
AU,14,LINZ,14.3,48.31,86/05/07,1.157445,0.364356,N
AU,14,LINZ,14.3,48.31,86/05/07,0.88981,0.277798,0.485997
AU,14,LINZ,14.3,48.31,86/05/08,0.376864,0.168673,0.292526
AU,14,LINZ,14.3,48.31,86/05/08,0.05797,N,0
AU,14,LINZ,14.3,48.31,86/05/09,0.04926,N,0
AU,14,LINZ,14.3,48.31,86/05/09,0.041158,N,0
AU,14,LINZ,14.3,48.31,86/05/10,0.038884,N,0
AU,14,LINZ,14.3,48.31,86/05/11,0.03247,0.004406,0.008912
AU,14,LINZ,14.3,48.31,86/05/12,0.016764,0.004452,0.006338
AU,14,LINZ,14.3,48.31,86/05/13,0.015121,N,0
AU,14,LINZ,14.3,48.31,86/05/14,0.014517,N,0
AU,14,LINZ,14.3,48.31,86/05/15,0.016948,N,0
AU,14,SALZBURG,13.05,47.9,86/04/30,0.093023,0.026458,0.046284
AU,14,SALZBURG,13.05,47.9,86/05/01,5.008485,1.378296,2.000005
AU,14,SALZBURG,13.05,47.9,86/05/02,0.853809,0.216814,0.33532
AU,14,SALZBURG,13.05,47.9,86/05/03,3.311836,1.1069,1.35505
AU,14,SALZBURG,13.05,47.9,86/05/04,3.307981,0.936478,1.565877
AU,14,SALZBURG,13.05,47.9,86/05/05,1.104495,0.358949,0.613653
AU,14,SALZBURG,13.05,47.9,86/05/06,0.613658,0.175408,0.308853
AU,14,SALZBURG,13.05,47.9,86/05/07,0.535393,0.212486,0.316527
AU,14,SALZBURG,13.05,47.9,86/05/08,0.619352,0.21082,0.348337
AU,14,SALZBURG,13.05,47.9,86/05/09,0.040823,0.004043,0.006048
AU,14,SALZBURG,13.05,47.9,86/05/10,0.038135,0.003855,0.005347
AU,14,SALZBURG,13.05,47.9,86/05/11,0.035635,0.003812,0.006398
AU,14,SALZBURG,13.05,47.9,86/05/12,0.026112,0.002663,0.005164
