,employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won,avg_training_score,is_promoted
47373,47222,Technology,region_16,Bachelor's,m,sourcing,1,30,4.0,3,0,85.0,1
47374,25860,Procurement,region_2,Bachelor's,m,sourcing,3,46,2.0,16,0,70.0,0
47375,35089,Finance,region_2,Bachelor's,m,sourcing,1,57,5.0,12,0,58.0,0
47376,66618,Operations,region_17,Master's & above,f,sourcing,1,36,3.0,4,0,,0
47377,20008,Operations,region_7,Bachelor's,f,sourcing,1,43,4.0,6,0,,0
47378,20008,Operations,region_7,Bachelor's,f,sourcing,1,43,4.0,6,0,,0
47379,37179,Operations,region_31,Master's & above,m,sourcing,2,43,3.0,11,0,,0
47380,36329,Sales & Marketing,region_16,Bachelor's,m,other,1,46,4.0,17,0,46.0,0
47381,36329,Sales & Marketing,region_16,Bachelor's,m,other,1,46,4.0,17,0,46.0,0
47382,36709,Sales & Marketing,region_1,Bachelor's,m,sourcing,1,33,3.0,9,0,49.0,0
47383,46773,Operations,region_31,Bachelor's,f,other,2,34,4.0,9,0,58.0,0
47384,46773,Operations,region_31,Bachelor's,f,other,2,34,4.0,9,0,58.0,0
47385,10740,Procurement,region_13,Master's & above,f,other,1,34,2.0,7,0,71.0,0
47386,64223,Procurement,region_14,Master's & above,f,other,1,33,3.0,6,0,72.0,0
47387,64223,Procurement,region_14,Master's & above,f,other,1,33,3.0,6,0,72.0,0
47388,46012,Operations,region_16,Master's & above,m,sourcing,1,45,1.0,15,0,,0
47389,29316,Technology,region_2,,m,sourcing,1,30,3.0,2,0,78.0,0
47390,75261,Technology,region_2,Master's & above,m,sourcing,2,34,3.0,3,0,78.0,0
47391,21360,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,37,5.0,11,0,47.0,0
47392,62903,Sales & Marketing,region_14,Bachelor's,m,sourcing,2,30,3.0,2,0,49.0,0
47393,33113,Technology,region_13,Master's & above,m,other,1,43,2.0,3,0,74.0,0
47394,11868,Operations,region_2,Bachelor's,m,sourcing,1,42,5.0,14,0,55.0,0
47395,35938,Operations,region_6,Bachelor's,f,other,1,28,,1,0,60.0,0
47396,59921,Operations,region_3,Master's & above,f,other,1,38,4.0,7,0,59.0,0
47397,14588,Operations,region_31,Bachelor's,m,other,1,44,5.0,4,0,57.0,0
47398,25544,Analytics,region_11,Bachelor's,m,other,1,27,,1,0,84.0,0
47399,59205,Operations,region_2,Below Secondary,m,sourcing,1,24,,1,0,56.0,0
47400,47344,Procurement,region_22,Bachelor's,m,other,1,31,3.0,4,1,71.0,0
47401,3951,Sales & Marketing,region_16,,m,sourcing,1,33,3.0,6,0,50.0,0
47402,28566,Sales & Marketing,region_31,Master's & above,m,sourcing,1,30,4.0,2,0,51.0,1
47403,70643,Sales & Marketing,region_26,Bachelor's,m,other,1,27,,1,0,50.0,0
47405,28257,Operations,region_4,Master's & above,m,sourcing,1,36,5.0,8,0,59.0,0
47406,28257,Operations,region_4,Master's & above,m,sourcing,1,36,5.0,8,0,59.0,0
47407,39528,R&D,region_27,,m,sourcing,1,30,3.0,3,0,83.0,0
47408,61477,Finance,region_26,Bachelor's,m,other,1,34,3.0,9,0,63.0,0
47409,70325,Sales & Marketing,region_23,Bachelor's,m,sourcing,1,28,1.0,5,0,49.0,0
47410,76185,Analytics,region_22,Master's & above,m,other,2,33,1.0,8,0,81.0,0
47411,2384,Operations,region_27,Bachelor's,m,sourcing,1,36,4.0,5,0,62.0,0
47412,43972,Sales & Marketing,region_2,Bachelor's,m,other,1,31,2.0,5,0,50.0,0
47413,55040,HR,region_2,Below Secondary,m,referred,1,24,,1,0,48.0,0
47414,42235,Legal,region_2,Bachelor's,f,other,1,28,1.0,4,0,,0
47415,63306,Operations,region_15,Bachelor's,f,sourcing,1,36,3.0,8,0,62.0,0
47416,39307,Sales & Marketing,region_13,Master's & above,m,sourcing,2,33,4.0,3,0,62.0,1
47417,39473,Operations,region_7,Bachelor's,m,other,1,39,5.0,10,0,59.0,0
47418,5409,Sales & Marketing,region_22,Bachelor's,m,other,1,31,1.0,4,0,48.0,0
47419,17885,Operations,region_13,Bachelor's,m,sourcing,1,38,5.0,10,0,60.0,0
47420,9783,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,25,5.0,2,0,46.0,0
47421,67303,Sales & Marketing,region_16,Bachelor's,m,other,2,27,3.0,5,0,44.0,0
47422,23969,Operations,region_22,Bachelor's,m,other,2,30,,1,0,54.0,0
47423,57042,Sales & Marketing,region_19,Bachelor's,m,other,1,43,5.0,14,0,54.0,0
47424,1978,Operations,region_20,Bachelor's,m,other,1,26,3.0,2,0,60.0,0
47425,54474,Procurement,region_2,Bachelor's,m,other,3,34,3.0,3,0,67.0,0
47426,62693,Procurement,region_22,Bachelor's,f,sourcing,3,27,3.0,4,0,71.0,0
47427,73341,Sales & Marketing,region_13,Bachelor's,m,referred,1,30,5.0,5,0,50.0,0
47428,21323,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,26,,1,0,47.0,0
47429,39549,Sales & Marketing,region_28,Bachelor's,f,other,1,30,3.0,4,0,49.0,0
47430,57690,Sales & Marketing,region_14,Bachelor's,m,other,1,35,2.0,9,0,46.0,0
47431,57690,Sales & Marketing,region_14,Bachelor's,m,other,1,35,2.0,9,0,46.0,0
47432,32218,Analytics,region_2,Bachelor's,m,other,1,32,3.0,5,0,88.0,0
47433,22656,Procurement,region_2,Below Secondary,f,sourcing,1,23,,1,0,63.0,0
47434,73007,Operations,region_7,Bachelor's,f,sourcing,1,29,2.0,7,0,,0
47437,43130,Operations,region_7,Bachelor's,m,sourcing,1,44,5.0,7,0,,0
47438,8482,Analytics,region_24,Bachelor's,m,other,1,30,1.0,4,0,83.0,0
47439,35815,Procurement,region_22,Master's & above,m,sourcing,1,30,2.0,5,0,68.0,0
47440,75934,R&D,region_2,Master's & above,m,other,1,41,3.0,4,0,86.0,0
47441,7549,Analytics,region_2,Bachelor's,m,other,1,48,4.0,18,0,83.0,0
47442,74195,Operations,region_30,Bachelor's,f,sourcing,1,35,4.0,5,0,58.0,0
47443,74195,Operations,region_30,Bachelor's,f,sourcing,1,35,4.0,5,0,58.0,0
47444,53187,Sales & Marketing,region_31,Master's & above,m,sourcing,1,33,3.0,8,0,52.0,0
47446,21061,Operations,region_16,Master's & above,f,other,1,34,5.0,8,0,63.0,0
47447,11372,Operations,region_22,Master's & above,m,sourcing,1,36,3.0,8,0,72.0,1
47448,11372,Operations,region_22,Master's & above,m,sourcing,1,36,3.0,8,0,72.0,1
47449,4465,HR,region_2,Below Secondary,m,other,1,21,,1,0,50.0,0
47450,4864,Operations,region_7,Bachelor's,m,other,5,30,1.0,4,0,,0
47451,7037,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,23,,1,0,48.0,0
47452,7037,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,23,,1,0,48.0,0
47453,8921,Sales & Marketing,region_31,Master's & above,m,sourcing,1,40,3.0,15,0,53.0,0
47454,44066,Sales & Marketing,region_13,Bachelor's,m,other,1,27,2.0,5,0,50.0,0
47455,54862,Operations,region_2,Bachelor's,m,sourcing,2,30,,1,0,60.0,0
47456,27113,HR,region_22,Bachelor's,m,sourcing,2,29,3.0,6,0,46.0,0
47457,35676,Analytics,region_2,Master's & above,m,sourcing,1,34,5.0,5,0,85.0,0
47458,47217,Finance,region_26,Bachelor's,f,other,1,33,2.0,6,0,59.0,0
47459,47217,Finance,region_26,Bachelor's,f,other,1,33,2.0,6,0,59.0,0
47460,10682,Procurement,region_10,Master's & above,f,sourcing,1,36,5.0,7,0,68.0,0
47461,28284,Analytics,region_12,Bachelor's,m,other,1,29,1.0,2,0,85.0,0
47462,75685,Sales & Marketing,region_20,Bachelor's,m,sourcing,1,27,3.0,2,0,51.0,0
47463,2443,Sales & Marketing,region_6,Master's & above,m,other,1,35,3.0,8,0,48.0,0
47465,45279,Operations,region_2,Bachelor's,f,other,1,55,4.0,5,0,62.0,0
47466,52647,Sales & Marketing,region_7,,m,other,1,25,,1,0,54.0,0
47467,59845,Technology,region_2,Below Secondary,m,sourcing,3,24,4.0,3,0,76.0,0
47468,10942,Sales & Marketing,region_31,Bachelor's,f,other,3,25,,1,0,48.0,0
47469,11191,HR,region_2,Bachelor's,f,other,1,59,4.0,14,0,50.0,0
47470,7919,Sales & Marketing,region_13,Bachelor's,m,other,1,25,3.0,2,0,48.0,0
47471,52393,Sales & Marketing,region_6,Bachelor's,m,sourcing,1,33,1.0,8,0,47.0,0
47472,433,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,36,5.0,4,0,49.0,0
47473,16757,Finance,region_23,Master's & above,m,other,2,35,4.0,6,0,62.0,0
47474,64010,Analytics,region_2,Master's & above,m,sourcing,1,38,3.0,7,0,90.0,0
47475,54910,Operations,region_10,Master's & above,f,sourcing,1,42,5.0,7,0,55.0,0
47476,64836,Procurement,region_13,Bachelor's,f,other,1,31,3.0,7,0,71.0,0
47477,30816,Operations,region_29,Bachelor's,f,sourcing,1,28,2.0,3,0,63.0,0
47478,56639,Sales & Marketing,region_1,Bachelor's,m,sourcing,1,26,,1,0,52.0,0
47479,1625,Operations,region_8,Bachelor's,m,other,1,26,3.0,3,0,72.0,1
47480,1481,Sales & Marketing,region_7,Bachelor's,m,other,1,53,1.0,16,0,52.0,0
47482,12879,Operations,region_2,Bachelor's,f,other,1,30,5.0,7,0,58.0,0
47483,70893,Sales & Marketing,region_27,Bachelor's,m,other,1,26,2.0,3,0,46.0,0
47484,70893,Sales & Marketing,region_27,Bachelor's,m,other,1,26,2.0,3,0,46.0,0
47485,9670,Procurement,region_20,Master's & above,f,sourcing,1,35,5.0,8,0,70.0,1
47486,20135,Procurement,region_26,Bachelor's,m,sourcing,2,32,3.0,6,0,70.0,1
47487,75990,Sales & Marketing,region_2,Bachelor's,f,other,1,27,,1,0,50.0,0
47488,10735,Technology,region_2,Bachelor's,f,other,1,42,4.0,7,0,82.0,0
47489,36290,Technology,region_2,Master's & above,m,sourcing,1,55,4.0,28,0,79.0,1
47490,36290,Technology,region_2,Master's & above,m,sourcing,1,55,4.0,28,0,79.0,1
47492,63070,Sales & Marketing,region_15,Master's & above,m,sourcing,1,43,4.0,12,0,52.0,0
47493,18646,Sales & Marketing,region_13,Master's & above,m,other,1,42,5.0,6,0,49.0,1
47494,58942,Sales & Marketing,region_2,Bachelor's,m,other,1,37,5.0,3,0,,0
47495,5354,Sales & Marketing,region_14,Bachelor's,f,other,1,27,1.0,5,0,55.0,0
47496,31943,Sales & Marketing,region_1,Master's & above,m,sourcing,2,33,5.0,9,0,47.0,0
47498,65989,Sales & Marketing,region_26,Bachelor's,f,other,1,25,1.0,3,0,47.0,0
47499,22788,Sales & Marketing,region_10,Master's & above,m,other,2,35,1.0,3,0,49.0,0
47500,16235,Sales & Marketing,region_22,Master's & above,m,sourcing,1,55,5.0,16,0,48.0,0
47501,11956,Operations,region_22,Bachelor's,m,sourcing,1,25,3.0,4,0,64.0,0
47502,1223,Sales & Marketing,region_2,,m,sourcing,1,36,4.0,9,0,53.0,0
47503,44048,Sales & Marketing,region_26,Bachelor's,m,other,1,48,5.0,8,0,48.0,0
47504,26973,Sales & Marketing,region_25,Master's & above,f,other,1,34,5.0,3,0,48.0,0
47505,63178,Analytics,region_22,Bachelor's,m,other,1,30,4.0,2,0,81.0,0
47508,52923,Analytics,region_29,Bachelor's,f,other,1,27,,1,0,83.0,0
47509,60306,HR,region_2,Bachelor's,m,other,1,45,3.0,4,0,50.0,0
47510,11364,Sales & Marketing,region_15,Bachelor's,m,sourcing,2,28,3.0,5,0,54.0,0
47511,66379,Operations,region_2,Bachelor's,f,referred,1,34,5.0,3,0,60.0,0
47512,24556,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,28,4.0,5,0,53.0,0
47513,59822,Procurement,region_4,Bachelor's,f,other,1,31,2.0,3,0,68.0,0
47515,62456,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,37,5.0,10,0,52.0,0
47516,6970,Procurement,region_4,Bachelor's,m,other,1,26,4.0,3,0,68.0,0
47517,43621,Operations,region_27,Master's & above,f,sourcing,1,42,5.0,14,0,60.0,0
47519,37238,Operations,region_29,Bachelor's,m,other,1,36,5.0,10,0,,0
47520,19813,Technology,region_2,Bachelor's,f,referred,1,24,,1,0,82.0,0
47521,51633,Sales & Marketing,region_13,,m,sourcing,1,28,4.0,2,0,52.0,0
47523,51903,Sales & Marketing,region_17,Master's & above,m,other,1,47,1.0,14,0,48.0,0
47524,57863,Sales & Marketing,region_12,Bachelor's,m,other,1,28,2.0,2,0,54.0,0
47525,16345,Procurement,region_2,Master's & above,m,other,1,50,3.0,4,0,70.0,0
47526,20142,Sales & Marketing,region_2,Bachelor's,m,other,1,39,2.0,7,0,51.0,0
47527,74679,Technology,region_6,Bachelor's,m,other,1,29,3.0,2,0,77.0,0
47528,64441,Technology,region_31,Master's & above,m,sourcing,1,33,4.0,3,0,75.0,0
47529,43797,Procurement,region_11,Bachelor's,f,sourcing,1,30,3.0,3,0,71.0,0
47530,67006,Finance,region_28,Master's & above,m,other,1,34,3.0,3,0,77.0,1
47531,5722,Operations,region_7,Bachelor's,m,sourcing,1,39,3.0,3,0,64.0,0
47532,5722,Operations,region_7,Bachelor's,m,sourcing,1,39,3.0,3,0,64.0,0
47533,2486,Technology,region_5,Master's & above,m,sourcing,1,31,1.0,6,0,79.0,0
47534,44857,Sales & Marketing,region_15,Bachelor's,m,other,1,20,4.0,1,0,48.0,0
47535,1066,Operations,region_24,Bachelor's,f,sourcing,1,32,3.0,7,0,69.0,0
47536,24560,Operations,region_22,Master's & above,f,other,1,32,5.0,4,0,59.0,0
47537,39387,Operations,region_22,Bachelor's,f,sourcing,3,32,5.0,5,0,,0
47538,7703,Procurement,region_17,Bachelor's,f,sourcing,1,28,,1,0,68.0,0
47540,56133,Sales & Marketing,region_12,Bachelor's,m,other,1,41,3.0,3,0,49.0,0
47541,21076,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,37,5.0,7,0,55.0,0
47542,30887,Sales & Marketing,region_10,Master's & above,m,sourcing,1,57,4.0,7,0,47.0,0
47543,26357,Finance,region_22,Bachelor's,m,sourcing,2,23,,1,0,58.0,0
47544,10158,Procurement,region_7,Master's & above,f,sourcing,1,32,2.0,8,0,69.0,0
47545,52314,Procurement,region_23,Master's & above,m,sourcing,1,36,3.0,10,0,68.0,0
47546,51748,Technology,region_26,Bachelor's,f,sourcing,1,26,2.0,3,0,80.0,0
47548,1038,Sales & Marketing,region_13,Master's & above,m,sourcing,1,41,4.0,10,0,51.0,0
47549,556,Sales & Marketing,region_7,Master's & above,m,other,1,44,5.0,16,0,47.0,0
47550,2419,HR,region_2,Master's & above,m,referred,1,36,5.0,10,0,49.0,0
47555,53899,Analytics,region_29,Bachelor's,m,other,2,28,4.0,4,0,86.0,0
47556,30147,Sales & Marketing,region_11,Bachelor's,m,other,1,43,1.0,12,0,,0
47557,67193,Operations,region_11,Master's & above,f,other,1,42,3.0,10,0,58.0,0
47558,37389,Sales & Marketing,region_6,Bachelor's,f,other,1,30,4.0,3,0,49.0,0
47559,76568,Legal,region_26,Bachelor's,m,other,1,31,5.0,3,0,62.0,1
47560,23856,Sales & Marketing,region_27,Master's & above,m,other,1,37,3.0,11,0,48.0,0
47561,73666,Legal,region_7,Bachelor's,m,sourcing,1,48,3.0,16,0,58.0,0
47562,54830,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,28,3.0,6,1,46.0,0
47563,31160,Procurement,region_22,Master's & above,m,other,3,37,3.0,8,0,72.0,0
47564,62961,Technology,region_2,Bachelor's,f,other,1,37,1.0,9,0,79.0,0
47565,71917,Sales & Marketing,region_2,Bachelor's,m,other,2,20,3.0,2,0,,0
47567,47465,Sales & Marketing,region_26,Bachelor's,f,sourcing,1,28,3.0,2,0,52.0,0
47568,47465,Sales & Marketing,region_26,Bachelor's,f,sourcing,1,28,3.0,2,0,52.0,0
47569,14883,Operations,region_31,Bachelor's,m,other,1,23,4.0,2,0,59.0,0
47570,15307,Technology,region_26,Bachelor's,f,other,1,40,3.0,4,0,78.0,0
47571,15307,Technology,region_26,Bachelor's,f,other,1,40,3.0,4,0,78.0,0
47572,62384,Analytics,region_27,Bachelor's,m,other,1,26,4.0,3,0,85.0,1
47573,30881,HR,region_2,Master's & above,f,sourcing,1,40,3.0,7,0,53.0,0
47574,42339,Procurement,region_7,Bachelor's,m,sourcing,1,32,1.0,4,0,70.0,0
47575,72469,Procurement,region_19,Bachelor's,m,other,1,30,3.0,6,0,72.0,0
47576,22059,Technology,region_13,Bachelor's,m,sourcing,1,30,3.0,6,0,80.0,0
47577,35604,Sales & Marketing,region_15,Bachelor's,f,sourcing,1,32,1.0,7,0,53.0,0
47578,54420,Sales & Marketing,region_2,,m,sourcing,1,32,5.0,6,0,50.0,0
47579,33870,Operations,region_32,Bachelor's,m,other,1,35,4.0,8,0,,0
47580,34424,Procurement,region_15,Bachelor's,m,sourcing,2,28,4.0,6,0,71.0,0
47581,158,Procurement,region_8,Master's & above,f,other,1,40,5.0,3,0,69.0,1
47582,18994,Technology,region_7,Master's & above,m,sourcing,1,33,5.0,6,0,76.0,0
47584,22259,Operations,region_2,Bachelor's,m,sourcing,1,37,3.0,10,0,73.0,1
47585,22259,Operations,region_2,Bachelor's,m,sourcing,1,37,3.0,10,0,73.0,1
47586,33064,Procurement,region_2,Master's & above,m,sourcing,1,49,3.0,4,0,68.0,0
47587,33064,Procurement,region_2,Master's & above,m,sourcing,1,49,3.0,4,0,68.0,0
47588,60050,Sales & Marketing,region_2,Master's & above,m,other,1,40,3.0,9,0,53.0,0
47589,60050,Sales & Marketing,region_2,Master's & above,m,other,1,40,3.0,9,0,53.0,0
47590,77327,Technology,region_26,Bachelor's,f,other,1,30,1.0,5,0,80.0,0
47591,60159,Technology,region_2,Master's & above,m,other,1,36,2.0,3,0,81.0,0
47592,53728,Technology,region_30,Bachelor's,m,sourcing,1,28,3.0,3,0,79.0,0
47593,30662,Technology,region_22,Bachelor's,f,sourcing,1,25,3.0,3,1,79.0,0
47594,715,Sales & Marketing,region_2,Bachelor's,m,other,1,58,5.0,18,0,50.0,0
47595,715,Sales & Marketing,region_2,Bachelor's,m,other,1,58,5.0,18,0,50.0,0
47596,44651,Operations,region_31,Master's & above,f,other,1,37,5.0,7,0,57.0,0
47599,17405,HR,region_2,Master's & above,m,sourcing,1,53,3.0,10,0,48.0,0
47600,47015,Sales & Marketing,region_11,Bachelor's,m,other,1,25,5.0,2,0,50.0,0
47601,8935,Sales & Marketing,region_13,Bachelor's,f,sourcing,1,35,1.0,2,0,51.0,0
47602,78060,Analytics,region_28,Master's & above,m,other,2,35,5.0,7,0,81.0,0
47603,72495,Operations,region_31,Bachelor's,m,sourcing,1,41,3.0,15,0,65.0,0
47604,52872,Operations,region_29,Bachelor's,m,sourcing,1,36,4.0,2,1,63.0,1
47605,52236,Sales & Marketing,region_16,Master's & above,f,sourcing,2,34,3.0,8,0,53.0,0
47606,64778,Technology,region_2,Master's & above,m,other,1,48,4.0,26,0,82.0,0
47607,48599,Operations,region_22,Bachelor's,m,other,2,25,3.0,3,0,59.0,0
47608,74608,Technology,region_7,Master's & above,m,other,1,44,5.0,4,0,79.0,0
47609,46757,Technology,region_5,Bachelor's,m,sourcing,1,33,3.0,2,0,79.0,0
47610,76071,Sales & Marketing,region_26,Master's & above,m,other,1,40,3.0,10,0,51.0,0
47611,53288,Sales & Marketing,region_29,Bachelor's,m,sourcing,2,34,3.0,8,0,47.0,0
47612,38746,Operations,region_12,Bachelor's,f,sourcing,1,24,4.0,3,0,62.0,0
47614,63526,Sales & Marketing,region_16,Master's & above,f,other,1,34,1.0,2,0,47.0,0
47615,63526,Sales & Marketing,region_16,Master's & above,f,other,1,34,1.0,2,0,47.0,0
47616,29418,Operations,region_2,Below Secondary,m,sourcing,1,23,,1,0,63.0,0
47617,16595,Procurement,region_27,Bachelor's,f,sourcing,1,36,4.0,4,0,67.0,0
47618,64772,Procurement,region_10,Master's & above,f,other,1,38,3.0,4,0,71.0,0
47619,9090,Sales & Marketing,region_22,,m,other,1,30,3.0,7,0,50.0,0
47620,67582,Technology,region_2,Master's & above,m,sourcing,1,34,3.0,6,0,75.0,0
47621,5887,Sales & Marketing,region_3,Master's & above,m,other,1,46,4.0,4,0,52.0,0
47622,160,Technology,region_2,Bachelor's,m,other,1,48,2.0,6,0,79.0,0
47623,27485,Sales & Marketing,region_13,Bachelor's,f,sourcing,1,31,3.0,6,0,54.0,0
47624,52829,Technology,region_2,Master's & above,m,sourcing,1,34,1.0,3,0,78.0,0
47625,52829,Technology,region_2,Master's & above,m,sourcing,1,34,1.0,3,0,78.0,0
47626,69737,Sales & Marketing,region_4,Bachelor's,m,other,1,34,4.0,3,1,46.0,0
47627,49595,Sales & Marketing,region_7,Master's & above,f,other,1,30,1.0,7,0,50.0,0
47628,68146,Technology,region_22,Bachelor's,m,sourcing,1,31,5.0,6,0,79.0,0
47629,73143,Technology,region_23,Bachelor's,f,sourcing,2,31,3.0,5,0,84.0,0
47631,42187,Sales & Marketing,region_7,Bachelor's,m,other,1,35,3.0,6,0,48.0,0
47632,70131,Technology,region_30,Bachelor's,m,other,3,31,3.0,4,0,76.0,0
47634,61179,Finance,region_15,Bachelor's,m,other,1,35,5.0,4,0,58.0,0
47635,46793,Sales & Marketing,region_4,Master's & above,m,other,1,33,3.0,3,0,46.0,0
47636,48576,Operations,region_30,Bachelor's,m,other,1,31,3.0,6,0,,0
47637,20114,Analytics,region_25,Master's & above,m,sourcing,2,37,5.0,10,0,84.0,0
47638,30891,Procurement,region_26,Bachelor's,m,other,1,33,5.0,3,0,66.0,0
47639,48719,Technology,region_13,Bachelor's,f,sourcing,3,29,3.0,5,0,77.0,0
47640,30044,Technology,region_10,Master's & above,m,other,1,33,2.0,4,0,81.0,0
47641,70451,Operations,region_27,Master's & above,f,other,1,40,5.0,7,0,58.0,0
47642,44486,Sales & Marketing,region_15,Bachelor's,m,other,1,50,3.0,6,0,47.0,0
47644,508,Analytics,region_4,Bachelor's,m,other,2,28,3.0,2,0,84.0,1
47645,76876,Sales & Marketing,region_4,Master's & above,m,other,1,36,5.0,8,0,50.0,0
47646,1017,Sales & Marketing,region_29,Bachelor's,m,sourcing,1,25,,1,0,44.0,0
47647,28037,Operations,region_1,Bachelor's,m,other,1,27,3.0,4,0,59.0,0
47648,35539,Sales & Marketing,region_28,Bachelor's,f,other,1,30,2.0,4,0,51.0,0
47649,4476,Sales & Marketing,region_4,Master's & above,f,other,1,41,3.0,9,0,52.0,0
47650,2452,Operations,region_15,Bachelor's,m,other,3,30,5.0,3,0,59.0,0
47651,66548,Technology,region_23,Bachelor's,f,sourcing,1,31,5.0,4,0,82.0,0
47654,10804,Operations,region_11,Bachelor's,f,sourcing,1,33,1.0,7,0,,0
47655,35834,Sales & Marketing,region_4,Bachelor's,m,other,1,39,4.0,3,0,48.0,0
47656,12708,Operations,region_11,Bachelor's,m,sourcing,1,34,2.0,6,0,59.0,0
47657,36687,Procurement,region_27,Bachelor's,f,other,1,37,5.0,10,0,70.0,0
47658,53068,Sales & Marketing,region_23,Bachelor's,m,other,2,36,4.0,7,0,52.0,0
47659,73236,Technology,region_26,Bachelor's,m,other,2,30,4.0,1,0,81.0,0
47660,35914,Procurement,region_7,Master's & above,f,sourcing,3,34,4.0,7,0,75.0,0
47661,47132,Finance,region_26,Bachelor's,f,sourcing,1,31,5.0,4,1,64.0,1
47662,62418,Procurement,region_17,Bachelor's,m,other,1,42,3.0,3,0,69.0,0
47663,42487,Finance,region_16,Bachelor's,m,other,1,30,2.0,4,0,65.0,0
47664,69226,Analytics,region_22,Master's & above,f,other,1,41,4.0,15,0,86.0,0
47665,40867,HR,region_22,Bachelor's,m,referred,1,27,,1,0,50.0,0
47666,39390,Sales & Marketing,region_22,Bachelor's,f,other,1,26,2.0,3,0,48.0,0
47668,50223,Operations,region_30,Bachelor's,m,other,1,28,4.0,1,1,93.0,1
47669,59013,Analytics,region_31,Bachelor's,m,sourcing,1,25,5.0,2,0,87.0,0
47670,50783,Operations,region_29,Master's & above,m,other,1,31,3.0,4,0,62.0,0
47671,47818,Sales & Marketing,region_22,Bachelor's,m,other,1,32,4.0,5,0,51.0,0
47673,43310,Sales & Marketing,region_13,Master's & above,m,other,1,39,4.0,3,0,52.0,0
47674,42724,Analytics,region_9,Bachelor's,m,other,1,29,2.0,2,0,85.0,0
47675,68496,Legal,region_13,Master's & above,m,other,1,41,1.0,8,0,57.0,0
47676,54288,HR,region_2,Master's & above,f,sourcing,1,40,2.0,5,0,49.0,1
47677,1531,Operations,region_2,Bachelor's,m,other,2,32,4.0,4,0,59.0,0
47678,27304,Operations,region_10,Bachelor's,m,sourcing,1,30,3.0,4,0,59.0,0
47679,66703,Operations,region_23,Master's & above,m,other,1,40,3.0,7,0,58.0,0
47680,36789,Operations,region_7,Master's & above,m,sourcing,1,57,4.0,17,0,63.0,0
47683,8989,Sales & Marketing,region_21,Master's & above,m,sourcing,1,33,4.0,8,0,53.0,0
47684,18900,R&D,region_22,Bachelor's,m,other,1,30,,1,0,79.0,0
47685,45364,Procurement,region_17,,f,other,1,29,3.0,4,0,66.0,0
47686,70816,Sales & Marketing,region_19,Bachelor's,m,other,1,45,3.0,13,0,50.0,0
47687,50701,Operations,region_13,Master's & above,f,other,1,38,5.0,10,0,56.0,0
47688,65245,Technology,region_2,Master's & above,m,other,1,34,5.0,7,0,80.0,0
47689,38076,Analytics,region_4,Master's & above,m,sourcing,1,34,1.0,8,0,80.0,0
47690,53601,Sales & Marketing,region_2,Master's & above,f,other,1,36,1.0,9,0,,0
47691,66186,Operations,region_15,Bachelor's,m,sourcing,1,38,3.0,5,0,60.0,1
47692,14160,Procurement,region_27,Bachelor's,m,sourcing,2,31,5.0,10,0,69.0,1
47693,44477,Sales & Marketing,region_9,Bachelor's,m,sourcing,2,26,3.0,3,0,51.0,0
47694,22149,Sales & Marketing,region_19,Bachelor's,m,sourcing,1,33,3.0,7,0,51.0,0
47695,21411,Technology,region_4,Master's & above,f,sourcing,1,42,3.0,3,0,79.0,0
47696,16093,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,36,5.0,10,0,56.0,0
47697,13388,Finance,region_2,Master's & above,m,other,1,33,3.0,7,0,,0
47698,55882,Operations,region_16,Master's & above,f,other,1,36,1.0,10,0,59.0,0
47699,43673,Procurement,region_17,Master's & above,f,other,1,50,1.0,18,0,68.0,0
47700,67842,Procurement,region_2,Master's & above,m,other,1,59,4.0,15,0,76.0,0
47701,11188,Operations,region_26,Bachelor's,m,sourcing,1,35,3.0,8,0,56.0,0
47702,60094,Sales & Marketing,region_22,Bachelor's,f,other,2,29,3.0,4,0,49.0,1
47703,70718,Operations,region_2,Bachelor's,m,sourcing,2,37,4.0,7,0,60.0,0
47704,20646,Procurement,region_16,Master's & above,f,other,1,33,3.0,7,0,72.0,1
47705,55802,Technology,region_16,Master's & above,m,other,1,42,4.0,14,0,80.0,0
47706,18763,Procurement,region_31,Master's & above,m,sourcing,1,40,3.0,3,0,68.0,0
47707,18763,Procurement,region_31,Master's & above,m,sourcing,1,40,3.0,3,0,68.0,0
47708,51989,Procurement,region_2,Bachelor's,f,sourcing,1,26,2.0,3,0,72.0,0
47709,10134,Technology,region_7,Bachelor's,m,other,1,26,3.0,4,0,76.0,0
47710,49632,Procurement,region_22,Master's & above,f,other,1,45,3.0,7,0,66.0,0
47711,38454,Operations,region_32,,f,other,1,29,3.0,3,0,62.0,0
47712,47264,Sales & Marketing,region_15,Bachelor's,f,other,1,28,5.0,5,0,50.0,0
